Gene Name,S1_MS1 precursor area,S10_MS1 precursor area,S11_MS1 precursor area,S12_MS1 precursor area,S13_MS1 precursor area,S14_MS1 precursor area,S15_MS1 precursor area,S16_MS1 precursor area,S17_MS1 precursor area,S18_MS1 precursor area,S19_MS1 precursor area,S2_MS1 precursor area,S20_MS1 precursor area,S21_MS1 precursor area,S22_MS1 precursor area,S23_MS1 precursor area,S25_MS1 precursor area,S26_MS1 precursor area,S27_MS1 precursor area,S28_MS1 precursor area,S29_MS1 precursor area,S3_MS1 precursor area,S30_MS1 precursor area,S31_MS1 precursor area,S32_MS1 precursor area,S33_MS1 precursor area,S34_MS1 precursor area,S35_MS1 precursor area,S36_MS1 precursor area,S37_MS1 precursor area,S38_MS1 precursor area,S4_MS1 precursor area,S5_MS1 precursor area,S6_MS1 precursor area,S7_MS1 precursor area,S8_MS1 precursor area,S9_MS1 precursor area
PPP2R1B,797971920.8,569376726.3,1632531175,1412834755,1075340438,1142581606,10081843095,1682459388,711425550.4,1090501580,1470609746,880278240.6,1269913327,1475003518,2530936255,1384737969,748727304.4,1842610463,1399038819,1076697406,2154860712,1503432995,2337832419,694485676.7,991986959.6,537223133.1,298374625.1,561709454.4,252608778.5,825912769.4,512670820.6,1181734408,690370948.9,1171244026,1931519781,1715807998,717989701
CPE,57997489.61,127700591.3,NA,137196390.5,65656490.92,422253979,106729329.1,122384369.1,NA,NA,284532071.9,NA,NA,101086181.8,87628576.6,181434451.1,94246687.85,101302280.7,126254542.3,NA,227203545.5,109589546.8,301757778.2,NA,NA,NA,NA,NA,NA,NA,85843260.43,110854234.3,115799363.2,NA,139326752.5,NA,105966027.3
TAP1,321717557.3,510925661.7,390214372.4,343302866.3,309028161.6,85603497.3,156604844.4,198649012.4,464921036.5,345879652.2,89882792.84,271154824.9,NA,NA,188815690.6,NA,33390509.59,80495110.94,NA,NA,471574264.9,312614407.3,353254594.4,NA,NA,63524929.52,NA,NA,87368093.21,149515478.1,335991911.1,350142265.7,266377294.7,NA,445581962,679830512.2,506689334.1
MTFR1L,725667544.3,640470651.6,2288742147,528213875.3,758360619.8,760120032.8,849408067.8,764182153.9,769425472.9,571381435.1,887996759.9,822565504.3,NA,435761784.8,670828234.7,795985183.8,489619181.4,280514840.7,701532036.2,466274378.8,355778781.4,725233068.7,252027909.7,2536841136,1798148895,763965639.8,896982400.5,681492566.4,804544722.8,1253471926,1047144063,1574735739,149930912.9,1022545418,948069802.2,447778160.3,692528483.8
TNFRSF1A,NA,NA,NA,111053463.5,NA,NA,215857042,212961619,NA,185413429.9,NA,NA,NA,NA,NA,NA,NA,174773366.1,NA,NA,NA,263618351.4,244153340.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356499635.1,246864244.2,NA
DHRS7,771705515.5,1471702801,584813741.3,1072475787,594049553.8,424376599.8,1474039793,1197262218,699503095.1,681536373.6,1126917314,857040532.7,NA,1197447424,1468267052,531629758.5,308857844.8,1082352119,294532890.3,1570572499,1826719546,1521092617,1907196829,1364628988,1070300403,422657068.5,75207078.72,155478830.8,1071888144,472001808.2,1320677088,1386593997,391342821.1,1043777660,751364596.8,2216234625,669891450.7
MIF4GD,29388073.5,65286002.47,483347987.4,346402856.5,48879414.74,NA,1023238132,1300206955,232798940.2,NA,1763365342,41442401.9,NA,1236204110,101968629.4,291190346,1349072348,338557535.1,363568827.1,98312269.97,276421455.2,187100763.8,256555094,280457856.1,111280331.9,63102142.89,470605334.8,97768567.99,151977835.1,NA,NA,211941044.9,NA,20459752.81,20231347.43,67790225.45,334926731.1
TMEM70,785148404.4,723131949.3,242146192.8,337708490.2,531893480.5,709901097.4,537844850.8,511445403.5,392050544.4,441662173.9,273848813.2,467524821.8,479993035.8,837583660.5,565748004.3,622002813.6,302304938.5,410820240.5,355655709.4,567901060.8,751191879,510437366.8,371775220.2,514581268.8,256975114.8,660664732.2,709029725.7,797518226.3,733721435.8,687241276.2,514905301.7,334021154.8,648630681.3,583362092.4,432593711,283063897.2,673448271.2
MPZL1,NA,394068103.3,689772758,873312240.7,648178323.5,837162043.8,NA,804713805.5,536923067,247523899,NA,NA,NA,NA,NA,839572071,NA,NA,1055688075,792126433.1,NA,401708980.7,867300705.4,NA,NA,NA,NA,NA,NA,536096256.2,NA,398760280,635871373.7,886206098.2,NA,834612705.9,687663926.6
MAP4K3,249484910.5,341669382.9,357610287.8,311381562.1,1326624623,272408193.9,337236507.8,412506820.6,323626021.6,317615456.6,608865177.7,400776914.2,207404369.7,409886467.3,277907177.1,237562183.1,255187177.4,406742763.6,254851802,258693811.3,235723837.9,404778022.4,298380649,314539069,158313170,156547769.8,201987740.6,211557385,199345316.5,448584110.2,232460411.1,366662172.8,384564283.5,317115438.9,293413204,488715477.3,470001131.7
TRAF7,NA,NA,NA,NA,NA,NA,NA,NA,NA,61813064.36,NA,NA,NA,76273192.89,NA,NA,61106591.86,NA,72117758.04,NA,NA,NA,104085897.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRUNE2,122576268.2,132676043.3,NA,NA,296940827.1,407830394,NA,NA,560348008.5,263257488.1,NA,NA,NA,861128080.5,502989368.9,241961005,NA,NA,NA,NA,NA,NA,NA,315645658.9,322175996.9,344132801.5,614542949.4,226631664,157097271.7,892116129.7,378694599,NA,166982652.1,1951764217,NA,NA,319423562.1
REL,343933238.9,469406838.8,NA,137600999.4,293309183.2,381813669.2,1926631266,1718187168,NA,NA,233084802.9,270604080.7,NA,NA,NA,NA,6860269409,260402539.8,606954104.7,541113567.4,NA,475678272.1,NA,NA,198820203,325531161.3,NA,NA,NA,167771380.8,NA,NA,172252484.4,NA,462883515.9,370311042.2,287146851.6
PODXL,NA,537557983.9,NA,1480313290,275038243.7,381713165.6,891613272.7,1936410678,896108658.9,NA,3368542742,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037860618,NA,2734243891,757519520,NA,578170676.5,NA,NA,NA,465761623.3,NA,NA,479188770.8,530452151.9,246821676,535034432.5,906715330.8
PUDP,3197635854,1033311755,837752553.8,1006670107,683828853.8,619380702.1,704505361.9,755567761.6,720869805.3,723668561.3,1291315297,1025927920,NA,3791611285,1070224254,4199014549,845489321,2282408984,7528763792,1763106871,1318200841,870273240.4,1546150900,2230778095,4494450552,561650360.7,983756522.7,891401237.5,975614544.3,1470520520,959008015,850203180.8,680937295.8,1160216226,844648315.1,1360292331,896992610.9
CD58,236459968.7,NA,NA,NA,107075713.8,538456468.7,NA,NA,145281184.6,122298282.3,705594031,132752385.6,NA,99562167.85,NA,NA,NA,NA,NA,NA,149337632.9,176934450.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,599730815.5,156263558.4,266069322.6,109590311.7,236016780.5,158749310.9
MOB1B,1228321746,1152450652,1047882617,754465037.4,1097370410,1120578582,1394086433,195941949,1346642745,1218212918,1275777403,1383166857,NA,1858590078,1674718280,1389523198,904639908.9,1308146662,1030779955,987232617.5,1390986631,1083306853,1329639105,1456475859,1095867067,NA,918513305.7,1178558054,1270866876,1487793983,1164569210,1074385332,895950999.4,NA,854518239.9,594100759.5,909245281.8
NFX1,134794334,NA,NA,448065389.5,124516727.7,211075871.5,NA,NA,NA,NA,NA,151983054.5,125550440.8,73072569.38,106733552.6,167797761.2,137834856.1,182605731.1,149916016.6,207265726.3,146279640.2,306517539.4,163784044.1,248741643.6,152039601.9,113253527.1,174983873.3,346238534.1,92069610.17,92448193.58,88415151.04,109395814.2,70633591.18,NA,318612309.2,NA,128124983.8
MBD1,249592904.8,211405489.4,NA,NA,NA,127296053.3,788861495.9,NA,424047873.6,682585854.8,NA,232868320.9,196561349.3,NA,41682284.39,358961783.8,NA,NA,2492139742,334373449.2,546919760.7,154250600,295273434.2,618363081,87701147.87,232998566.6,125306874.8,NA,NA,649900951.9,NA,803747129.6,81291456.62,NA,667979929,800306329.3,135332810.1
LIAT1,NA,291245430.5,NA,NA,NA,NA,409784810.9,404577969.8,NA,NA,469940474.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427744267.4,375218584.6,NA,NA,NA,331377449,NA,NA,NA,293681106.6,328405743.4,NA,NA,NA
TPD52L1,187513045,344171703.7,596528175.1,778761427.9,265169494.9,NA,265724649.6,158236938.8,306522485.7,195975471.7,259075070.5,NA,NA,326905106.2,341715052.6,585683567,388918093.8,954116093.8,818595335.6,1531902921,244912193.4,195945624.5,320369961.8,356582163.3,367008288.4,442757272.7,626619981.6,136751156.5,247523553.6,500826963.6,247164906.5,297491794.4,317758105.2,462267993.5,215534497.9,178370425.1,357294938.6
SCARB1,NA,NA,267382742.2,985380529.7,145923336.8,253006897.2,203342475.9,303305381.6,246932079.5,244466417.3,307068121,NA,NA,220639681.1,230792632.4,NA,435947414.6,349227263.3,NA,195409481.5,312098078,145238952.6,288058478.3,207635234.7,188284182.2,NA,229244403.7,223732376.4,261903334.6,307085839.4,403432875.8,246474405,NA,NA,241334829.4,266692681.8,60026529.8
MINPP1,781490805.7,NA,23697977.38,140808344.2,334867672.7,285737878.7,NA,182384403.9,464271911.3,431732454.3,NA,NA,210475583,301750542.8,NA,366165746,127526060.9,NA,403638934.9,249301022.2,463845764,717814156.2,1454890761,331692544.5,NA,234394046.1,227915658.6,411885259.3,310385577,319166592.8,298556414.6,374546448.1,397176923,840721842.3,452505069.4,425995981.8,NA
PRR12,NA,80780969.09,NA,159976655.4,NA,272252171.6,NA,NA,NA,146167098.5,81800216.89,NA,NA,NA,NA,86584434.43,NA,NA,NA,NA,NA,132438459,NA,NA,NA,NA,NA,NA,NA,NA,NA,262053583.5,NA,NA,92430199.3,NA,108178129.1
NDUFA13,1021258795,743638222.6,NA,264370761.5,1631347899,529894202.9,1169755939,1117465052,2252268678,282295015.7,316874224.2,322052186.9,NA,444635094.2,1112510347,675158700.6,1531130363,464491121.6,707554739.6,2855289326,1576389060,1093454011,411748811.1,1851465168,1680021915,422473679,581362778.1,407418665.9,489871975.2,270243907.8,383010671.6,354273762.1,781987937.5,172786628.6,NA,NA,NA
GLRX2,NA,304530323.9,235627095.3,1064414264,251285241,229144085,228165027.5,302099664.4,316554190.3,209402964.6,175378006.8,191931837,NA,283129376.2,233479834.8,247148356.3,188135510.4,362438847.4,452030543.8,370595131.8,399299317.5,512129943.6,1061364005,NA,240101570.8,266792864.8,227016424.5,192056207,191313206.2,320945230.9,123623589.5,571196656.9,3542935051,428224037.7,271202538.5,479617909.5,258307635.3
WDR81,269641098.7,312312728.1,43326893.61,117536110,164938965,NA,NA,NA,259283920.1,95904364.77,140034693.7,207597145.2,NA,NA,NA,NA,NA,NA,NA,240548318.9,117033699.7,66251019.9,107777410.2,98903956.49,99297341.24,NA,NA,NA,NA,NA,NA,76193079.15,448526993.8,NA,119606841.3,166183242.1,280564624.3
FAM241B,66359690.5,216705983.5,NA,512862799.2,190538746.9,105328156.1,459080275.9,NA,254480065.4,181097274.4,574597758.1,90316059.09,NA,NA,NA,NA,NA,NA,NA,126361072.9,NA,302229888.3,NA,NA,126618819,109057135,NA,191359401.7,NA,41547436.48,66978026.02,436774817.9,55411681.74,201337266.5,421580863.5,609804711.3,259786729.7
PHF10,489663690,302364916.6,419519177.1,547014941.2,341302969.3,348112727.5,NA,NA,NA,446813752,NA,542369263.7,NA,744594865.9,437443308.6,601077281,481371036.7,826314848.6,1025026327,192359653.7,NA,NA,406254085.2,1084111736,1017307104,404929226,360142742.1,224781138,364625187.3,NA,159252046.7,186219855.9,383320076.4,27071022.14,19327877.27,600763938.1,101703770.4
ALAD,265730149.3,1036162944,1202080407,811598048.1,1031360059,508335048.1,224255020.1,233497860.4,714998125.7,704748386.5,174078187.5,153411421.8,NA,296292476.6,622440033.2,546930432.6,362404132.8,525802936.5,326274092.9,912539968.1,754400617.5,349186168.4,766416958.2,454125724,218884238.5,687396865.9,1062170753,138703921.6,194698410.4,239729921.5,96986821.02,708356262.7,773454971.2,1679458150,240410225.5,598886486.1,617426246.6
RIOX2,359865368.5,444763560,326383878.1,198194315.6,318672373.5,321253939.3,163623061.9,266860354.3,308036410.1,279093996.4,339035002.5,413844903.5,NA,634554175.9,562806486.1,493875292.7,225359262.6,276928650.6,550107294.3,579999343.7,608292785.9,393404898.3,272360569.6,654063669.1,782709823.2,463981545.7,607373699.8,602369529.4,583646565.4,743061681.4,797861642.1,354710325.5,436960511.7,333480808.5,362939595.7,307712020.8,434164674.7
BRK1,936810578.1,1120607460,1141146578,1038643332,2102907745,1686438456,877905482.2,483440565.2,1933057348,1351443552,1031949850,1049461569,NA,1818265937,2667663014,1154034723,1608270290,3832629671,1148803780,2659620461,2088601681,985065659.2,2236824404,2136881769,2002275422,2084548681,788805926,3555804831,2955389812,739625500.6,1198874156,897156200.8,753415371.6,1768159230,1003603865,1180105641,781150500.4
PLEKHA5,754073155.8,3282836405,298984836,972074255.1,373819396.4,758700561.5,1291922625,356341101.9,371249529.8,361322894.7,209799073.2,1503200245,419508548.7,282156509.2,2306968915,655402983.3,350805127.1,412924887.8,1455443107,1144846937,886639729,491308879.1,1262509669,429810309.4,375953695,1105797861,1353261942,565679982.5,278638198.2,1781367401,337254220,311177080,283625526,355299452.1,532840070.4,752522362.9,327579499.2
TNC,245529434.2,497765039.8,602717952.3,2127994909,416061540.8,386797530.2,378227430.9,398210224.4,313638744.8,256278490.1,214258452,210698410.2,NA,320343580.7,343031255.3,806913829.3,638004771.3,1292249172,NA,427901955.3,1854964191,304362692.9,1443421199,803076705.7,866581728.7,976989196,888531334.5,389291400,347175423.4,184178959.2,330419625.9,480539389.6,402225383.2,211807284.1,290915993.4,331098260.2,496996408.8
TMLHE,329717050.4,170052603.9,254074485.3,232687747,166068502.2,185792394.4,349014548,357494348.3,410174080.5,390557837.9,267832069.2,293286555.5,NA,391324055.8,341120501.2,384737026.3,204294710.3,152061933.3,327317187.5,531159853.8,337381556.1,176404380.4,309595666.6,616839209,263881815.2,322683647.3,498003761.1,219940197.1,94519755.24,192723054.5,155951249.2,244523526.4,501040771.2,327611528,292608645.7,93262079.02,157688242.2
ELOVL5,262802691,320398464.4,544507588.5,521755396.8,539327259.3,828228252.5,304707040.2,605297353.9,336121713.5,520006743,467140555.9,NA,NA,743934462.6,722307832.5,NA,567532273.2,851189773.1,NA,1242312386,581240660.5,320933415.2,NA,764011450.8,1023899227,726633233.3,716832362.8,NA,NA,NA,732593297.9,NA,NA,366845797,830941761.8,NA,NA
SLC9A6,351844804.6,384907556,509656672,297728781,382035829.6,252263476.2,365071892.5,514873502,419687213.5,317440912.2,NA,437048789.1,NA,465201610.4,423692019.5,648379146.9,278624691.4,521499666.6,603065363.1,733060432.4,959465155.5,356289987.1,889117971.8,581277854.7,522173676.5,368205444.4,412330705.3,326906665,407507312,293783389.1,344218713.4,225672953.4,395415414.9,NA,576315231.9,746022642.1,430047070.2
WNT5A,NA,NA,NA,677632325.7,NA,NA,NA,NA,136924037.3,24726500.3,NA,NA,NA,NA,NA,NA,4223058151,NA,NA,NA,NA,NA,NA,64185017.98,NA,NA,NA,NA,NA,NA,NA,102983710.3,NA,NA,NA,377242120.9,334616039.5
SIRT3,518490050.5,569875680.2,743735777.3,643835573.8,368082277.8,537010948.1,610189467.8,534075546.3,406801768.2,361933742.6,303640321.2,333284437.4,NA,678825198.3,728347624.4,593450158.1,252853051,542932051.3,828448498.9,681885887,542288970.5,510478394.8,591275124.6,421199670.5,569129213,425740599.9,348997518.9,474688856.9,377307289.9,430532278.1,237206139.8,712097580.7,650570683,693344325.4,757701491.9,636668674.8,455154046.9
ZFAND2B,NA,NA,NA,237389876.4,161647675.7,NA,NA,NA,NA,133445453.6,NA,191095147.4,NA,NA,NA,NA,NA,NA,417180795.8,293639872.8,NA,NA,229552794.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164991937.2,308027305.4,NA,160220779.9
TOX4,191313876.2,173325181,NA,720301433.2,157804825.6,110422463.4,NA,490576301,NA,109556959.5,NA,754166183.3,NA,NA,NA,NA,NA,NA,342276626,254508319.7,87322226.71,97393233.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,126324829.1,NA,143042840.2,NA,120357766.9,262944016.5
BTBD1,NA,46906086.43,NA,NA,43758253,NA,NA,NA,NA,168983838.5,NA,150481143.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334014555.8,NA,71814570.35,NA,NA,240813386,1966774805
BTBD2,NA,NA,81513583.37,96779646.82,85156968.4,NA,NA,NA,144062966.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81489088.88
KDM5B,75034612.08,41462733.07,NA,NA,34121337.05,NA,NA,NA,73775423.55,43254574.61,56339792,NA,NA,NA,101013027.3,55390278.5,NA,197445457.1,45936050.96,183077710.2,68421362.46,131245979.2,56052401.68,85693165,NA,NA,58972206.81,NA,119078369.5,NA,99762483.2,77590263.83,78636204.28,103169060.1,74990150.26,NA,59796726.38
KDM5C,77364667.4,NA,NA,NA,NA,31814515.16,NA,NA,32056016.94,NA,NA,NA,NA,NA,NA,297140831.2,NA,NA,241655155.2,587217959.1,NA,197772905.9,317405362.8,NA,338946216,NA,NA,1086353883,NA,NA,NA,131040181.9,NA,NA,NA,NA,NA
KDM5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58019360.81,291460181.1,1635490523,NA,NA,NA,40889016.7,NA,NA,36100544.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDS,165293245.6,286356251.9,260801099.2,253919581.4,1494825825,116250941.9,132863118.6,142579394,279577559.7,86529825.94,173724267.7,205508130.4,NA,274381462,211542079.3,225256926.5,NA,182002469.4,306354756.5,355150185.2,353748840,183349622.3,566068430.9,280861017.9,235416981.8,145802587.8,209547588.1,NA,178359686.7,NA,113642567.8,155289613.7,169295289,214518067,259117084.9,290503860.8,409089672
GAB1,341508085.7,NA,461459095.3,464605090,228890684,NA,211244942.6,NA,219183326.2,NA,223233542.3,354530225.6,186214901.6,231096573.3,NA,277018508.4,NA,NA,274739940.8,NA,421052447.7,NA,281766437.8,278589227.4,272187699.9,271772128.3,207257019.3,NA,NA,396057374.2,173679052.5,NA,177682108.7,NA,243141549.4,331610699.3,NA
AFAP1L2,NA,174590294.6,329381448.7,660796014.9,NA,NA,215118567.9,196529110.6,215935278.2,162670054.1,700116523.8,NA,NA,79951296.17,63379529,NA,NA,NA,NA,NA,564123248.1,225174234.5,203508273,141675234.1,1146805003,856877282.4,127730897,NA,NA,NA,NA,NA,NA,NA,120978187.2,NA,179408096.5
ITGA7,613332458.3,354380622.6,355508389,528116120.7,378192613.1,593956511,402645910.7,507466347.5,505623363.7,416127039.7,994926178.3,584765937.5,NA,740312125.5,1232851908,1171834125,2573591295,840105092.2,690793732.1,5261278830,752054741.2,1270634689,766758912.6,1143647586,401894727,379673223,1548325849,442322116.2,3321064692,357759286.6,549571402,902194448.6,335742756.2,1373836645,1153142336,1427792700,438851079
TPRKB,724452043.1,395527237.7,539837372,693481491,441727199.3,479017353.5,543524709.5,372725159.5,605716737.4,596541286.9,522898586.6,602292976.8,NA,643854706.4,366336379.8,685719846.7,370586103.3,519898836.1,642555801.2,591109753.4,466700185.8,606253345.5,586331898.8,813313609.7,962202372.2,695366214.1,575076245.5,462651880.4,475700400,506474042.2,755020096,822643564.1,671814205.2,620932036.3,663460317.8,793355814.8,601231760.3
BCOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20432270.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANTXR1,88438012.58,NA,NA,NA,NA,NA,NA,NA,NA,112066552.3,NA,103059110.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,95151990.89,NA,NA,NA,NA,97500806.91,NA,89723893.51,NA,NA,NA,NA,393300652.5,NA,NA,NA
CRYL1,369809742.4,642776127.9,NA,83850273.6,644933862,613803183.7,784618553.7,445996607.1,358430844.6,295923887.2,174414555.9,407906860.7,NA,357547171.2,1659625099,288515461.8,156255359.1,1126878905,371504767.6,461061213.5,367411033,288684614.2,1016231384,419972993.9,387901885,405534779,821385589.5,4203134715,4591501989,398844289.3,216856293.4,220041552.7,222916306.5,295192277.7,366870917.9,515056022,781770765.2
COQ8B,846100408.1,NA,97440827.57,231458299.6,325003432.9,213128322.1,NA,174931694.9,NA,141829796.8,332097563.8,261087994.1,NA,352351575.1,225240739.1,423540391.7,252693544.3,342571241.4,578852077,320025428.3,521531186.8,461650092.8,470041187.9,343788249.3,363379159.4,491061916.5,244598464.5,197095793.3,199225732.1,283625744.1,187546764.7,135876806.3,400626172.3,286406674.5,156242710.6,87764359.45,NA
CXXC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,127675283.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813177784.1,NA,NA,NA
MAGED4B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74904360.6,NA,NA,NA,109426798.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAGED1,315484124.4,1144622679,NA,314843895,373491646.6,235838234.9,NA,58496648.74,NA,NA,NA,136571973.7,NA,640572733.7,62745731.94,86588185.39,NA,102742595.4,537529199.4,535303142.6,86787051.35,NA,75514678.11,NA,50800403.1,NA,255889785.8,153124782,254884105.2,465784226.7,65340618.14,NA,NA,144111068.8,NA,NA,NA
TRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95293704.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BDH2,1296394590,446022455.6,NA,250133495,455424983.3,1041696875,282750155.7,319336688.3,NA,12173435774,224454183.9,442851849.8,NA,717162113.3,512080958.6,486750526.8,446111015.2,572889812.7,1068447165,779533520,346020834.5,NA,130451117.3,520428581.3,301903010.7,655156318.5,619764919.9,793423199.4,1533014442,438642362.9,383214040.3,1143496330,1245392384,1713566453,NA,NA,1239350103
RPS20,37781277449,56213768631,10663825539,44245551585,61927603056,63558643914,62491531799,69519470257,35246469285,31866269532,52484989261,71467445428,NA,42801748384,37859734374,45522266094,50985155122,78138773564,52237231637,49297532686,1.04645E+11,38055929766,75774093297,77229607369,41720442927,59436879700,77924728656,53018663718,37877746455,46042806692,40205937545,47889974908,49280175510,85487270864,94454712957,59129496145,64088077103
KDM2A,NA,NA,NA,58325259.08,NA,106834928.3,73718525.14,NA,NA,NA,NA,NA,NA,272621027.5,NA,72149187.69,55995198.59,100284348.7,NA,NA,289484528,NA,104602018.7,294934954.8,NA,NA,NA,108278203.7,NA,NA,121038514.8,NA,NA,NA,NA,NA,40627513.41
SH3BP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,560928231.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932838670.9,NA,550553504.9,NA,NA,NA,NA,NA,NA,NA
SENP1,142672339.8,239658988.3,NA,234616820.8,276822762.5,180805953.7,1115505464,NA,NA,177837875.9,NA,321754881.7,NA,256364573.5,84835693.15,NA,NA,NA,653816484.5,404572964.1,NA,103864276.9,102582325.9,178830524.2,438284308.7,NA,171592386.3,28729150.89,NA,NA,NA,NA,101133118,156384723.2,NA,65293672738,86943336.64
ATF6B,248563590.4,159229464.4,791616808.6,NA,NA,100001875.7,NA,NA,248473411.5,265851476.3,NA,NA,NA,NA,NA,118013764.3,98527948.17,179002450.6,180141395.3,610609491.5,NA,763335350.9,124882450.9,NA,580834606.6,211666512.8,141575784.4,143500512.7,103679596.4,150993567.3,128640526.1,NA,117515368.6,263369628.9,309414644.2,NA,NA
CNOT2,674239085,660954129.8,NA,NA,333387677.7,700374134.4,823656780.9,786075190.8,394953867.2,1018748369,NA,700840514.6,NA,NA,608173445.1,415875049.5,362687852.8,469059161.8,674781753.1,558804197.3,760301972.8,484380275.3,663066041.9,594317326.6,675454002,609600948.2,716416753.6,506620108.4,753512300.1,693049461.7,452462502.9,592344832.8,551773248.1,1715792309,904522440.8,174157259.5,666010184.9
XPO6,450393736,101500757.5,174893703,709763319.1,100004388.7,419028239.8,83729133.54,909271109.1,169631343.5,73013146.76,596733541.1,121158534.1,NA,192205645.7,128924558,179950070.3,223842559.7,585124978.6,112191257,198001044.6,204526085.8,18645117.38,151527907.7,180235358.3,9069681.469,158385923.3,251259280.8,152960550.5,162470162.5,213739987,230152062.8,890348745.2,112435374.6,68034716.33,14615771.23,805081672.8,75539229.24
SIGMAR1,1054940560,960589645.2,449861019.5,521259697.9,109844146,248275701.7,NA,614121767.8,536298545.8,583007243,999756644.9,398943031.4,NA,1176651971,39057871.69,897263029.2,64191615.85,817985577.8,NA,480651934.6,169378677.1,1050971218,1098573489,NA,104211167.1,16531859.18,1134783222,NA,NA,715291944.1,NA,726887279.3,1024715545,1502478549,909425567.8,1838087701,401840469.4
VPS13D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86772763.11,NA,NA,NA,NA,85911021.39,113925272.9,NA,NA,NA,114342829.2,78154439.82,NA,NA,NA,NA,109357338.3,54635168.94,248030418.1,95572356.47,NA,NA,NA,NA,NA,NA
P2RX4,174141993.7,169444837.2,210257338.6,206001106.8,109812623.4,NA,NA,95133513.99,11127998431,84578507.56,252725603.1,8247657430,NA,54693525.42,NA,NA,138331251.7,174558504.1,NA,NA,127817010.3,191843115.4,209389017.5,NA,NA,NA,NA,43936923.57,119369643.4,NA,NA,182258538.7,33332374.27,89059608.88,385144574,858416112.8,408857789.3
DCAF5,157457344.9,105257500.3,NA,154055281.7,135953309.3,NA,NA,118492356.1,101410581.5,96359184.07,1918324249,1606216721,NA,352092617.3,172417774.5,635911613,494995625.5,150603193.1,4971034838,502096058,681765519,70165642.06,194203753.9,179044592.9,145993847.3,161807353.4,194688379.1,394234308.7,193455118.7,140142804.8,376192005.2,111170979.8,130751456.4,112577772.4,4829979479,369647173.8,129046931.7
PTPN13,1199807839,128003479.2,161752615.8,158544444.1,5811501120,4929630886,221315656.6,NA,128217262.7,16291030828,6851150113,5689844071,188909715.3,7170686699,NA,358571370.7,66897976.87,220670879.2,6008771808,867957373.1,6459181030,9350888782,5863695126,2653800229,146348640.8,152668628.1,6132313423,198939212.4,100252547.7,308626189.4,NA,207463752.9,1112576922,152713713.6,NA,NA,5640916099
ECM1,639483521.1,3051312971,399416758.6,197644411.6,2222118948,1937014383,309031020.7,564835999.5,1253749817,837503688.3,611586653.5,2517533111,NA,268883652.2,183582775.2,226144982.8,329862192.6,437307991.6,357253784.1,1539783127,294890294.6,415028642.2,360120473.2,NA,1517976071,NA,NA,386111313.5,3333340693,215534336.2,220790065.1,811760437.7,670271899,2603000118,428853167.4,819257644.2,318068824.6
ABCG2,NA,355819807.4,2035250828,2247657739,NA,125300672.8,92554422.24,106787392.1,212823503,167571890.5,140390162,NA,NA,NA,NA,423192147.1,NA,60467232.65,147811050.7,463320399.7,318482198.9,80270099.26,284071389.5,1086845419,254392324.7,288355997.3,598974114.8,49439246.14,90825607.16,1321378735,141319255.6,94381995.02,NA,NA,NA,129374261.5,441889262.9
